2021-12-14 17:37:00==e6b82df5-be57-4eb8-98df-8a8b247bb6fd,,,,"≥ $150,000 and < $199,999",,,,,,,,,,
2021-12-14 17:57:00==5bbc782f-7759-4526-8f51-ede64bee9d64,,,,,,,,,,,,,,
2021-12-14 19:46:00==be5e3389-063c-4a92-b462-3f064f947b0b,Between 38.500 and 43.999 EUR,,,,,,,,,,,,,
2021-12-15 08:26:00==ad3d38d6-a1f0-461c-90fc-aa1152266c86,,,,,≥ R 296 541 and < R 410 460,,,,,,,,,
2021-12-15 08:29:00==1132ba44-2f1b-4485-8fb8-550dac46c3aa,,,,,,,,,,,,,,
2021-12-15 09:42:00==88edfe28-0545-47f2-99ab-0426948603d8,,,,,,,,,,,,,,
2021-12-15 09:48:00==e850b702-7dbc-4a16-8818-da6eb672ef6b,,,"≥ £32,277 and < £43,325",,,,,,,,,,,
2021-12-15 09:52:00==cc15d53f-3683-4879-b06a-e968c7aeb8a5,,,,,,,,,,,,,,
2021-12-15 09:53:00==4f4ca14d-617e-4b92-a23f-147b88f7917c,,,,,,,,,,,,,,
2021-12-15 09:55:00==99f3e1b8-5188-46bb-90ff-3896a2f71eb4,,,Prefer not to say,,,,,,,,,,,
2021-12-15 13:33:00==e136126e-47b6-49f3-a372-ca3dc238b6da,,,"≥ £43,325 and < £58,172",,,,,,,,,,,
2021-12-15 13:33:00==0a08223a-dffe-4783-87d0-a36ccfae061c,,,,,,,,,,,,,,
2021-12-15 13:40:00==8de2f5db-1184-4b6a-b65d-018ead592afd,,,,,,,,,,,,,,
2021-12-15 13:44:00==7aea76c0-5f77-4847-98c2-42b1667c2e71,,,,,,,,,,,,,,
2021-12-15 13:45:00==e1d0c090-5791-43f6-bd2c-a4d3b4fb5027,,,,,,,,,,,,,,
2021-12-15 16:11:00==de3be306-e590-4331-af72-305cad3e3ae2,Between 66.000 and 76.999 EUR,,,,,,,,,,,,,
2021-12-15 16:18:00==2139d912-ea5a-4ea4-a363-8ebf03eb9a04,Between 55.000 and 65.999 EUR,,,,,,,,,,,,,
2021-12-15 16:26:00==c366cf5f-8deb-41dd-9df0-ba2604151869,Between 50.000 and 54.999 EUR,,,,,,,,,,,,,
2021-12-15 16:33:00==a039ffef-a2ea-483d-9332-281322fb1976,,,"≥ £32,277 and < £43,325",,,,,,,,,,,
2021-12-15 17:36:00==ecf89fe6-2cd1-425c-911d-9df91553171c,,,,,,,,,,,,,,
2021-12-15 17:39:00==d32e49df-6360-4139-9463-1a9af8bee800,,,,,,,,,,,,,,
2021-12-15 18:05:00==6516384b-fd98-476f-9249-723d9ac2edb8,,,,"≥ $90,000 and < $109,999",,,,,,,,,,
2021-12-15 18:13:00==ec4dc45e-8dad-48ee-b495-0ade355c725c,,,"≥ £43,325 and < £58,172",,,,,,,,,,,
2021-12-15 19:26:00==8f8c8270-fc17-4f54-b2dd-81f9ce7c624c,,,,,,,,,,,,,,
2021-12-16 08:01:00==2538efe1-ec07-4cc2-b4d5-c1aff22ce05c,Between 55.000 and 65.999 EUR,,,,,,,,,,,,,
2021-12-16 08:17:00==b2e3cb44-7d4a-4114-8a73-acb84228d3a8,,,"≥ £43,325 and < £58,172",,,,,,,,,,,
2021-12-16 08:21:00==880360b1-976e-4ad2-9946-0ba68bf071f0,,,"≥ £43,325 and < £58,172",,,,,,,,,,,
2021-12-16 08:41:00==27b64800-d5ea-415c-8953-ef7a035213f3,,,,,,,,,,,,,,
2021-12-16 08:58:00==8bf10d1b-287a-4897-ba98-04dff24ab215,Between 66.000 and 76.999 EUR,,,,,,,,,,,,,
2021-12-16 08:59:00==0f0abc88-9e8f-47d7-94a0-fd10e374d213,,,,,,,,,,,,,,
2021-12-16 09:00:00==667fa206-8a9f-4d25-b758-6259591db94e,Between 55.000 and 65.999 EUR,,,,,,,,,,,,,
2021-12-16 09:28:00==f6e50f2e-d75c-4b2f-aa7e-e3e85a442f98,,,,,,,,,,,,,,
2021-12-16 09:33:00==5c53327f-f0a3-4cff-9703-9e72f15605c6,,,,,,,,,,,,,,
2021-12-16 09:58:00==5808834f-d612-4e3a-b737-d9602402aa1f,,,,,,,,,,,,,,
2021-12-16 10:00:00==4bca8996-8033-4e89-bc27-197a99c770da,,,"≥ £32,277 and < £43,325",,,,,,,,,,,
2021-12-16 12:13:00==b38d5094-ae83-43ee-9725-f76f5af055f9,Between 66.000 and 76.999 EUR,,,,,,,,,,,,,
2021-12-16 13:05:00==79d7ec11-6e51-49ea-84cc-e1f504469336,,,,,,,,,,,,,,
2021-12-16 14:22:00==945e3a37-8f56-46e4-81e6-b55b5b695725,,,,,,,,,,,,,,
2021-12-16 14:33:00==503908da-a22b-4859-85b7-0f8f0d800bcd,,,,,,,,,,,,,,
2021-12-16 14:48:00==ca2a8b16-c0be-491c-a36a-5015d625577a,,,,"≥ $90,000 and < $109,999",,,,,,,,,,
2021-12-16 14:56:00==818c8f97-0b58-4eeb-914b-d803c6ca0f13,Between 55.000 and 65.999 EUR,,,,,,,,,,,,,
2021-12-16 15:00:00==5edb9538-fed9-4432-a097-7d4c10861af3,Between 33.000 and 38.499 EUR,,,,,,,,,,,,,
2021-12-16 15:19:00==c19a9779-bbca-46fc-804a-075d88bc7834,,,,"≥ $90,000 and < $109,999",,,,,,,,,,
2021-12-16 17:06:00==5b6161ee-11fc-4db0-8742-5892779bd6a4,,,,,,,,,,,,,,
2021-12-16 18:05:00==75d34d55-9098-4dbd-ae51-59d801735866,,,,,,,,,,,,,,
2021-12-16 19:20:00==e4b2debd-5934-41af-a44e-126f0c62b002,,,,,,,,,,,,,,
2021-12-16 21:41:00==e52b3a18-2762-4030-a0bf-12bbf638cb35,,,,,,"≥ NZD 65,000 and < NZD 85,000",,,,,,,,
2021-12-17 00:45:00==02b1559f-813b-4f6c-a688-94ce6a40e3fb,,,,,,"≥ NZD 105,000 and < NZD 120,000",,,,,,,,
2021-12-17 08:29:00==29df29c7-7e9e-4d5c-b690-c4c7e90bfd8f,,,,,,,,,,,,,,
2021-12-17 09:38:00==f6dd182f-815c-4d38-aeb6-0f494408bb37,,,"≥ £32,277 and < £43,325",,,,,,,,,,,
2021-12-17 09:50:00==1f4c59fb-18c9-40a9-b88e-9ca2f58a7b9a,,,,,,,,,,,,,,
2021-12-17 09:51:00==4abd4896-9b8a-47cb-bcf7-6f70ab39a57b,Between 33.000 and 38.499 EUR,,,,,,,,,,,,,
2021-12-17 09:55:00==350be2e5-041b-42cd-b76c-45b7efc4022a,,Between 44.000 and 49.999 EUR,,,,,,,,,,,,
2021-12-17 09:55:00==0042e68f-3d4c-4b9d-a209-835d70708fbc,,Between 44.000 and 49.999 EUR,,,,,,,,,,,,
2021-12-17 09:57:00==ba6b3607-55bd-418e-84ee-1d9ea1b8893a,,,,,,,,,,,,,,
2021-12-17 10:09:00==b99bdc69-613b-4415-a765-2e6b6f7727fc,,Between 55.000 and 65.999 EUR,,,,,,,,,,,,
2021-12-17 10:49:00==b5370b25-1962-417f-9f11-e9b19f070e83,,,"≥ £43,325 and < £58,172",,,,,,,,,,,
2021-12-17 11:07:00==e922ae55-689c-4cf1-a748-c7001ca8ae05,,,,"≥ $90,000 and < $109,999",,,,,,,,,,
2021-12-17 11:25:00==bce81ec3-2780-4bb4-baf1-6eaf65900b1f,,,,,,,,,,,,,,
2021-12-17 11:27:00==1a1ed86c-1d06-4dbc-a029-3f59585558fa,,,,,,,,,,,,,,
2021-12-17 12:06:00==01399a72-9ac5-4fe6-a602-e06f4a94fb88,,,,,,,,,,,,,,
2021-12-17 12:28:00==0c96d3f0-e53e-4feb-b883-89cae9f0f478,,,,"≥ $70,000 and < $89,999",,,,,,,,,,
2021-12-17 13:06:00==38db6ecb-3f08-4557-87da-b65660238535,,,,,,,,,,,,,,
2021-12-17 13:21:00==756aad48-cefd-4da6-ab45-c088a374a0fb,,,,,,,,,,,,,,
2021-12-17 13:30:00==bf68bf50-99bc-4323-ac4b-990dd3ec3211,,,,,,,,,,,,,,
2021-12-17 13:46:00==2b0371e1-070e-4877-9672-2bcb8d18205a,,,"≥ £43,325 and < £58,172",,,,,,,,,,,
2021-12-17 14:14:00==70eaa37f-58c2-4a91-bd00-160bdae70390,,,"≥ £43,325 and < £58,172",,,,,,,,,,,
2021-12-17 14:17:00==654c7e28-adee-44c2-90c6-3c15e7567e8e,,,,,,,,,,,,,,
2021-12-17 14:32:00==153c8ddf-69fa-49a2-a802-9adc3676ec98,,,,,,,,,,,,,,
2021-12-17 14:48:00==5f869a6f-7c95-4280-b908-2f817ded77c0,,Between 44.000 and 49.999 EUR,,,,,,,,,,,,
2021-12-17 15:02:00==740798da-534d-42d4-9db3-d91a2238791a,,,,,,,,,,,,,,
2021-12-17 15:36:00==6c20067d-7211-4add-ab8c-f6a318bc2d15,,Between 44.000 and 49.999 EUR,,,,,,,,,,,,
2021-12-17 15:42:00==bc083681-105e-4071-800e-69b333e60dbe,,,,,,,,,,,,,,
2021-12-17 15:49:00==27ef8828-e008-44dd-820a-641e0709a9da,,,,,,,,,,,,,,
2021-12-17 16:26:00==2a550754-530f-4cc7-bafc-7cff0ca66099,,,,,,,,,,,,,,
2021-12-17 16:43:00==0f12cf16-7d07-472c-9b64-e68c2e22cc0e,,,"≥ £32,277 and < £43,325",,,,,,,,,,,
2021-12-17 17:01:00==b0e467fe-acc8-4dc4-8e7a-3d6ab1fcc8a2,,,,,,,,,,,,,,
2021-12-17 17:27:00==39f2ecc2-6165-4049-a528-8ca8dd329fb5,,,,"≥ $70,000 and < $89,999",,,,,,,,,,
2021-12-17 19:21:00==c1b8c577-4955-4409-8457-b5dc2a9e19de,,,,,,,,,,,,,,
2021-12-17 19:48:00==5f2413d1-150b-4fc1-8335-3b2082e68557,,,"≥ £43,325 and < £58,172",,,,,,,,,,,
2021-12-17 20:49:00==a1a4ed1b-7d76-4507-9ba6-455b9a21eace,Between 33.000 and 38.499 EUR,,,,,,,,,,,,,
2021-12-17 21:47:00==552896ad-eacb-45ef-bafb-73805467d29e,,,,,,,,,,,,,,
2021-12-17 22:25:00==323c6032-b0c5-43a0-8835-a4ed0cfe3e8c,,,,,,,,,,,,,,
2021-12-17 22:57:00==d776dc36-1f6f-4155-ba61-ec0d29f152c3,,,,,,,,,,,,,,
2021-12-18 03:54:00==49e213da-0e8d-4815-b733-fbf533044837,,,,,,,,,,,,,,
2021-12-20 08:02:00==d2742510-c220-4e84-b4b4-bbf500c041fe,,,,,,,,,,,,,,
2021-12-20 08:45:00==91aef293-5f9c-4962-aae9-d248dab01b11,Between 50.000 and 54.999 EUR,,,,,,,,,,,,,
2021-12-20 08:50:00==695369e9-9723-4715-9668-07122df1ec8d,,,,,,,,,,,,,,
2021-12-20 11:29:00==05f5e0a6-2324-46c0-88cd-b92842da9fe7,,,"≥ £32,277 and < £43,325",,,,,,,,,,,
2021-12-20 13:02:00==f9aa30f9-aa92-4922-a9f5-0e76e10bf318,,Between 38.500 and 43.999 EUR,,,,,,,,,,,,
2021-12-20 15:21:00==eb4e0087-ca31-4635-8092-d91825f65537,,,,,,,,,,,,,,
2021-12-20 19:25:00==c7fa68f5-01e3-4e86-8243-8f505d020d83,,,,,,,,,,,,,,
2021-12-21 07:29:00==a0276946-d69d-41b5-bc59-c61ce20c56db,,,,,,,,,,,,,,
2021-12-21 08:04:00==cac7d780-ae7d-4382-a3e1-672617461b87,,,,,,,,,,,,,,
2021-12-21 08:30:00==bfe774bd-1f62-4545-97d1-e1013c075212,Between 50.000 and 54.999 EUR,,,,,,,,,,,,,
2021-12-21 08:46:00==cd3bb635-c776-498d-8bb9-5ba81bfdeea4,,,,,,,,,,,,,,
2021-12-21 09:21:00==925af995-7ec3-48f5-bb13-becd7973c161,,,"≥ £58,172",,,,,,,,,,,
2021-12-21 09:44:00==a99983d0-fc14-43c3-9799-162ff13036a6,,,"≥ £43,325 and < £58,172",,,,,,,,,,,
2021-12-21 09:54:00==fe27f58c-d74a-4dfb-9c1f-c0f73f2f7511,,,Prefer not to say,,,,,,,,,,,
2021-12-21 12:40:00==20007a80-726e-45a0-bafc-b0a63478bbd4,,,,,,,,,,,,,,
2021-12-21 12:42:00==fed0d5fa-8733-4c3a-84c3-d16bdb4178b7,,,,,,,,,,,,,,
2021-12-21 12:43:00==ce9a1ff8-d44b-4fcd-aead-863917604cfa,,,,,,,,,,,,,,
2021-12-21 12:45:00==b07f1058-474e-4edd-a741-5ee41997c7cc,,,,,,,,,,,,,,
2021-12-21 12:46:00==c065b630-e90e-448f-817d-5f279e73ad37,,,,,,,,,,,,,,
2021-12-21 12:47:00==c4ccfffd-0b77-487f-9de8-9ee8ef189796,,,,,,,,,,,,,,
2021-12-21 12:47:00==e334675c-90dc-438c-9d49-cf23d3611809,,,,,,,,,,,,,,
2021-12-21 12:50:00==8a200161-d06a-46d8-87d7-12e438de15b5,,,,,,,,,,,,,,
2021-12-21 12:53:00==aa6bac6c-2914-4f38-9878-26ed0ba0a636,,,,,,,,,,,,,,
2021-12-21 12:54:00==2f9813f9-9a23-4436-b817-6b5f56f6059c,,,,,,,,,,,,,,
2021-12-21 13:08:00==c550dd89-0577-4947-9633-60791aa6996d,,,,,,,,,,,,,,
2021-12-21 13:08:00==d150674a-bbab-46a5-990f-db1c4d4393f3,,,,,,,,,,,,,,
2021-12-21 13:20:00==55ea91b1-ce40-44e6-a65c-547b6545373b,,,,,,,,,,,,,,
2021-12-21 13:30:00==65721b9e-933c-467a-a382-b476c2e8e0cc,,,,,,,,,,,,,,
2021-12-21 15:08:00==3b3dd583-c91d-4c57-bf79-33c93ee4aabd,,,,,,,,,,,,,,
2021-12-21 15:33:00==c173cffb-0a8a-4cc9-becd-422daa7f1808,,,"≥ £32,277 and < £43,325",,,,,,,,,,,
2021-12-21 15:36:00==2ceae7b6-87d2-4d25-90ec-f640e48f42b7,,,,,,,,,,,,,,
2021-12-21 15:51:00==f20d4ca4-c35e-4b37-afe1-3316921718c9,,,,,,,,,,,,,,
2021-12-21 15:52:00==76debf4f-7cfd-4be4-85bf-097efa7dd224,,,,,,,,,,,,,,
2021-12-21 19:37:00==71f804b9-4431-45f5-af72-63577dd9aa30,,,,,,,,,,,,,,
2021-12-21 19:46:00==e02ad3d6-7a35-4b36-8bf6-cecc1a564e14,,,,,,,,,,,,,,
2021-12-21 20:01:00==9fc45c7d-fd91-4781-9416-2b334388f805,,,,"≥ $70,000 and < $89,999",,,,,,,,,,
2021-12-22 08:21:00==8426cf50-d0a1-4e8f-b5bc-91cbc5825d81,,,,,,,,,,,,,,
2021-12-22 08:36:00==9fdcad94-e1b8-498f-92e2-66765ae8cf19,,,,,,,,,,,,,,
2021-12-22 08:49:00==628aace3-63bd-454d-a3ef-adb85eac0fb1,,,,,,,,,,,,,,
2021-12-22 08:56:00==632beb6e-30ef-4ca2-861f-97cb28dd3f19,Between 55.000 and 65.999 EUR,,,,,,,,,,,,,
2021-12-22 09:14:00==febe2da7-7651-4aa9-9a24-b7a09c691f7d,,,,,,,,,,,,,,
2021-12-22 11:49:00==3cc98150-da64-4efa-bdcc-5c43eadbb5a9,,,,,,,,,,,,,,
2021-12-22 12:09:00==c7cdc74f-1df8-4d1f-87e5-bd4f8fd6d7b0,,,,,,,,,,,,,,
2021-12-23 07:36:00==1865611d-168d-48a9-99ee-1f9aca6d62ac,,,,,,,,,,,,,,
2021-12-23 08:21:00==bf9cf13a-7e9f-46b4-a738-986a46475936,,,,,,,,,,,,,,
2021-12-23 13:28:00==dd9ea568-00f4-4fc2-a42c-2fae895cb7a6,,,,,,,,,,,,,,
2021-12-23 17:59:00==7adb9a9a-fa17-4d6e-929e-1d53e74a4fdf,Between 38.500 and 43.999 EUR,,,,,,,,,,,,,
2021-12-23 22:51:00==fa7c790f-eaf7-45a0-9b79-bd6493be34b9,,,,,,,,,,,,,,
2021-12-26 08:13:00==d0966827-830e-4efb-a5d9-7e44317b5bc7,,,,,,,,,,,,,,
2021-12-26 18:41:00==09792b14-62c4-44e4-9771-9da30f40610f,,,,,,,,,,,,,,
2021-12-27 13:06:00==4d455fa5-1ee8-43a5-8a47-2aeb079926dd,,,,,,,,,,,,,,
2021-12-27 17:22:00==5bcad287-f87f-4194-8373-a53d2c8f87de,,,,,,,,,,,,,,
2021-12-28 08:16:00==7c305b5f-90ca-41bd-b8af-6fdb1fc08153,,,,,,,,,,,,,,
2021-12-30 13:30:00==6fcc56a7-6dde-44d0-9aab-2146fcf51f70,,,,,,,,,,,,,,
2022-01-02 15:00:00==582f62e2-b90c-4891-afc6-700753fe6899,,,,"≥ $90,000 and < $109,999",,,,,,,,,,
2022-01-03 07:11:00==e15a9622-1577-49b2-8bc3-58ffecb93fbe,,,,,,,,,,,,,,
2022-01-03 10:21:00==8a4031d1-de05-4fd6-b4d9-d5f560083920,Less than 27.499 EUR,,,,,,,,,,,,,
2022-01-03 10:23:00==2e19b7e0-363a-49a6-b4ca-851c5dff0aa1,,,,,,,,,,,,,,
2022-01-03 10:24:00==396b204c-8048-4647-921c-4c694c77b28a,,,,,,,,,,,,,,
2022-01-03 10:24:00==59995419-9b48-4503-b2e8-b41f4aa9820f,Between 66.000 and 76.999 EUR,,,,,,,,,,,,,
2022-01-03 10:25:00==67c42a58-7aa0-4f07-8694-f2462d4c6347,Between 55.000 and 65.999 EUR,,,,,,,,,,,,,
2022-01-03 10:26:00==87d9fb5e-fe9f-4394-9835-0558c83e7ee7,,,,,,,,,,,,,,
2022-01-03 10:28:00==c2177813-dead-4d13-82e1-879b643ebb9e,Between 50.000 and 54.999 EUR,,,,,,,,,,,,,
2022-01-03 10:31:00==0218d685-4ce6-4606-bd2f-aba8513816ad,Between 50.000 and 54.999 EUR,,,,,,,,,,,,,
2022-01-03 10:32:00==ce254502-6a89-42b6-9d16-2e94053b73ee,Between 55.000 and 65.999 EUR,,,,,,,,,,,,,
2022-01-03 10:33:00==6aeea884-8de7-4cc3-bdf9-745361e16934,,,,,,,,,,,,,,
2022-01-03 10:38:00==2effcf0f-021f-48bf-8105-51f48464ab15,,,,,,,,,,,,,,
2022-01-03 10:38:00==eb7a634c-8c17-4ee3-970e-7a5c7cf0e3f1,Between 27.500 and 32.999 EUR,,,,,,,,,,,,,
2022-01-03 10:46:00==37477b95-a16f-4948-bfa8-92c0846d1396,Between 77.000 and 109.999 EUR,,,,,,,,,,,,,
2022-01-03 10:47:00==54499d12-c7fc-46f7-af59-14bab58d951b,,,,,,,,,,,,,,
2022-01-03 10:48:00==3a3136af-8f6e-443e-b883-bca4718a1419,Between 33.000 and 38.499 EUR,,,,,,,,,,,,,
2022-01-03 10:48:00==8e374457-c639-4d66-b4ef-6d322ce611b3,,,,,,,,,,,,,,
2022-01-03 11:01:00==07e3166c-ef9a-4741-8015-137f9785e544,,,,,,,,,,,,,,
2022-01-03 11:29:00==d17c51e6-6aa6-475c-a889-ea003729793e,,,,,,,,,,,,,,
2022-01-03 11:46:00==a0dbbaa9-cc48-48c0-b88a-d84ed29b1fd6,Between 55.000 and 65.999 EUR,,,,,,,,,,,,,
2022-01-03 11:51:00==5beac72c-ec85-49d0-9d81-46c279d0132e,Between 55.000 and 65.999 EUR,,,,,,,,,,,,,
2022-01-03 11:54:00==d01b4172-5d40-49fa-8fdb-946c8aa28f66,Between 77.000 and 109.999 EUR,,,,,,,,,,,,,
2022-01-03 12:07:00==3ea56a5b-c4af-4137-a8ec-c47d81b92752,,,,,,,,,,,,,,
2022-01-03 12:32:00==6ab05dc9-064d-4bff-a3ca-94f4088538f9,Between 66.000 and 76.999 EUR,,,,,,,,,,,,,
2022-01-03 12:34:00==6d6e77fb-a785-487c-8761-77fd3bcb8a06,,,,,,,,,,,,,,
2022-01-03 12:38:00==32bf553b-fdcb-4342-ab3e-4e1be0c3ed60,,,,,,,,,,,,,,
2022-01-03 12:43:00==bfaf70d1-1062-4405-91a6-8c801b1040e7,Between 55.000 and 65.999 EUR,,,,,,,,,,,,,
2022-01-03 13:11:00==4730a1c5-38d1-462b-a025-b88aac98d0cc,,,,,,,,,,,,,,
2022-01-03 13:30:00==b354f7db-c834-48f2-a66a-388fbfedce0b,Between 77.000 and 109.999 EUR,,,,,,,,,,,,,
2022-01-03 13:56:00==508ca30c-e8a0-4f01-8823-a1f06083862c,Between 38.500 and 43.999 EUR,,,,,,,,,,,,,
2022-01-03 13:57:00==1a5f6df3-347e-456c-bcda-d48080f9c99d,Between 55.000 and 65.999 EUR,,,,,,,,,,,,,
2022-01-03 15:00:00==242c9176-46a6-47c8-b628-5bc488abd4c3,,,,,,,,,,,,,,
2022-01-03 15:18:00==777769c9-b9fa-4dcc-bc9c-d7c6ef7e5dad,,,,,,,,,,,,,,
2022-01-03 15:24:00==9bfad1fc-05a5-488e-b203-96915214552c,,,,,,,,,,,,,,
2022-01-03 16:15:00==b6698b88-1b5b-4852-b902-6208f6e586d6,,,,,,,,,,,,,,
2022-01-03 18:02:00==fa15c408-66b8-418f-ba93-e1e6a5ad374c,,,,,,,,,,,,,,
2022-01-03 18:19:00==a9d079e8-7ca2-48d6-bf2a-3d222d337140,,,,,,,,,,,,,,
2022-01-04 07:21:00==e0d01253-38ed-404b-b9db-8fe018a0675b,,,,,,,,,,,,,,
2022-01-04 07:45:00==d145e659-5d41-4546-a869-73e2b55d5ec4,,,,,,,,,,,,,,
2022-01-04 07:55:00==27468085-13eb-406c-a4e2-dc8308099522,,,,,,,,,,,,,,
2022-01-04 08:18:00==756da881-6ee4-4734-b94a-c94e3fbe34d9,,,,,,,,,,,,,,
2022-01-04 08:18:00==9898c3ad-defb-4924-b847-d1e4870cbfe7,,,,,,,,,,,,,,
2022-01-04 09:00:00==dbeec4d9-6019-434c-8371-9661c5c9b3f0,,,,,,,,,,,,,,
2022-01-04 09:08:00==f724c4c4-bb43-4c97-8a0a-d2d15dbf58e1,,,,,,,,,,,,,,
2022-01-04 13:49:00==0ba89ffe-e3c1-48f4-b2a2-504c4234297a,,,,,,,,,,,,,,
2022-01-04 15:36:00==ab70b29c-192d-43d2-b07a-43365256316a,,,,,,,,,,,,,,
2022-01-04 16:35:00==8e62ddab-ff23-492c-a539-9a100a0bb887,,,,,,,,,,,,,,
2022-01-04 19:55:00==a0fec27c-bd15-4d2f-a117-e4040d908b9f,Between 33.000 and 38.499 EUR,,,,,,,,,,,,,
2022-01-05 01:38:00==d499c284-5fb0-4a1d-89fd-c3ebf18bb29a,,,,,,,,,,,,,,
2022-01-05 07:08:00==5d1882e6-f946-4fcf-9b2f-5fed521be686,,,,,,,,,,,,,,
2022-01-05 07:18:00==397658e0-d032-4a6b-9645-2ebf52bb98f6,Between 66.000 and 76.999 EUR,,,,,,,,,,,,,
2022-01-05 08:16:00==057d55d5-0a79-4df1-9a05-5a09f1e0c551,,,,,,,,,,,,,,
2022-01-05 08:32:00==7569b731-81b5-4d35-a548-38c3dd3593c5,Between 55.000 and 65.999 EUR,,,,,,,,,,,,,
2022-01-05 09:19:00==664c577c-af03-4f0d-8030-99a87204ce92,Between 77.000 and 109.999 EUR,,,,,,,,,,,,,
2022-01-05 10:30:00==4b15f0a4-f20c-4573-ab3c-9d458f96bcb5,Between 66.000 and 76.999 EUR,,,,,,,,,,,,,
2022-01-05 10:53:00==97c6cf68-c881-468d-9ad4-04a47ff736f6,,,,,,,,,,,,,,
2022-01-05 11:47:00==3aa557d9-8388-43db-9adc-87549a10df03,,,,,,,,,,,,,,
2022-01-06 09:21:00==5a47a660-ce88-4155-98c5-6492ea4873cb,Between 66.000 and 76.999 EUR,,,,,,,,,,,,,
2022-01-06 11:35:00==0b90b63d-9adc-420e-9840-a71c4c2e651d,,,,,,,,,,,,,,
2022-01-06 11:37:00==202deaa3-a672-4b90-be2e-e9aeebd5bc41,,,,,,,,,,,,,,
2022-01-06 11:41:00==b2599d84-7545-4d96-8f29-3a2f8c97dbc7,Between 55.000 and 65.999 EUR,,,,,,,,,,,,,
2022-01-06 11:46:00==51324f90-41c9-4359-8ecf-ece3add6a541,,,,,,,,,,,,,,
2022-01-06 11:46:00==2d142023-4216-4470-b7e1-c9ff1d8023fa,,,,,,,,,,,,,,
2022-01-06 11:53:00==a1d9b1a1-1a20-442f-9440-0fe8de509c48,Less than 27.499 EUR,,,,,,,,,,,,,
2022-01-06 12:03:00==09acec97-f24e-4e26-8835-be38a170cf1b,Between 66.000 and 76.999 EUR,,,,,,,,,,,,,
2022-01-06 12:30:00==f82ebfd8-666f-46a3-ab64-889f72494c07,,,,"≥ $30,000 and < $49,999",,,,,,,,,,
2022-01-06 12:56:00==3a461ac7-7892-424e-97cf-e1f4f98fa5d4,,,,,,,,,,,,,,
2022-01-06 14:08:00==a27a3d7d-87f6-4456-ad7f-08b92beaf78f,,,,,,,,,,,,,,
2022-01-06 14:46:00==3a131e9b-536f-4a5b-b223-41bba61b31d1,,,,,,,,,,,,,,
2022-01-06 15:14:00==102b05ff-d271-45aa-8411-0ae4a05ec036,,,,,,,,,,,,,,
2022-01-06 16:40:00==a43068f5-cd57-4f26-9c02-c1910b7fb317,Between 55.000 and 65.999 EUR,,,,,,,,,,,,,
2022-01-06 17:28:00==8b0174b3-5328-4b21-9fef-fa6d476c4f73,Less than 27.499 EUR,,,,,,,,,,,,,
2022-01-06 18:55:00==f1d8c8b5-29a8-45b0-be6d-8c18903d5c9f,,,,,,,,,,,,,,
2022-01-06 21:19:00==da4ad32b-dd74-43a5-961c-18f189a9e561,Between 77.000 and 109.999 EUR,,,,,,,,,,,,,
2022-01-07 08:03:00==240175fd-423a-444a-a651-7d0c5115f6f2,,,,,,,,,,,,,,
2022-01-07 08:11:00==50214b8e-1150-40fa-b04b-f1ed4c3ada11,Less than 27.499 EUR,,,,,,,,,,,,,
2022-01-07 08:12:00==6277a300-037d-4244-9857-ba917bce3a9e,,Between 66.000 and 76.999 EUR,,,,,,,,,,,,
2022-01-07 08:18:00==2f3ab77b-3540-4564-bad8-b99557bd53f2,,,,,,,,,,,,,,
2022-01-07 08:19:00==f5d84f9a-1d80-47d9-9b85-dbef7e2b8807,,,,,,,,,,,,,,
2022-01-07 08:30:00==9178717b-60bd-4920-b883-59e433d1827b,Between 55.000 and 65.999 EUR,,,,,,,,,,,,,
2022-01-07 08:50:00==91d82cda-ab82-42a7-8ced-f93a2fc85cc8,Between 44.000 and 49.999 EUR,,,,,,,,,,,,,
2022-01-07 08:52:00==7c8dca60-924f-4a54-ab38-3416f985e17e,,,,,,,,,,,,,,
2022-01-07 08:57:00==5f792357-cb2b-412f-bce5-6ee4cf8683f6,,,,,,,,,,,,,,
2022-01-07 09:12:00==832e6a3e-8948-49a1-af96-76d9c3cb47e9,Between 50.000 and 54.999 EUR,,,,,,,,,,,,,
2022-01-07 09:12:00==797d4995-dc6a-4c11-be6b-b7e734a6a149,Between 55.000 and 65.999 EUR,,,,,,,,,,,,,
2022-01-07 09:26:00==388247cf-3452-4ecf-9a3b-d84631513f36,Between 55.000 and 65.999 EUR,,,,,,,,,,,,,
2022-01-07 09:36:00==7c132afb-0280-4cfe-b47d-28307a6a5c95,,,,,,,,,,,,,,
2022-01-07 09:53:00==283ec0a5-9a7e-4112-85a4-856e056b21b4,,,,,,,,,,,,,,
2022-01-07 10:02:00==34c9d55b-499c-498c-b1ac-707338a40974,,Between 50.000 and 54.999 EUR,,,,,,,,,,,,
2022-01-07 10:22:00==b5c9eeb1-e73c-4024-88d3-852295c55934,Between 50.000 and 54.999 EUR,,,,,,,,,,,,,
2022-01-07 13:11:00==6211d8db-8646-4447-bf7c-894b3ea733eb,,,"≥ £58,172",,,,,,,,,,,
2022-01-07 15:51:00==842c7651-1f2a-41be-9361-5f5acfdd35fe,,,,"≥ $90,000 and < $109,999",,,,,,,,,,
2022-01-07 18:16:00==21c9bd6c-be79-4708-8cc5-d8ced7aa4d22,,,,,,,,,,,,,,
